id,recipe_id,price,date
5067,64,95.72,2019-03-23 19:18:00
5068,12,34.05,2019-03-23 20:14:00
5069,66,36.48,2019-03-24 10:25:00
5070,17,90.14,2019-03-24 11:47:00
5071,53,76.16,2019-03-24 12:02:00
5072,27,64.3,2019-03-24 12:42:00
5073,65,92.02,2019-03-24 12:43:00
5074,65,92.02,2019-03-24 12:53:00
5075,16,84.6,2019-03-24 13:08:00
5076,16,84.6,2019-03-24 13:16:00
5077,0,77.98,2019-03-24 13:30:00
5078,22,82.28,2019-03-24 13:53:00
5079,24,90.3,2019-03-24 14:33:00
5080,64,71.79,2019-03-24 14:42:00
5081,11,63.2,2019-03-24 14:50:00
5082,13,62.4,2019-03-24 15:02:00
5083,41,84.9,2019-03-24 15:05:00
5084,26,57.4,2019-03-24 15:19:00
5085,53,76.16,2019-03-24 15:32:00
5086,43,77.1,2019-03-24 15:58:00
5087,50,52.84,2019-03-24 16:28:00
5088,62,50.4,2019-03-24 16:34:00
5089,24,90.3,2019-03-24 16:43:00
5090,27,64.3,2019-03-24 16:55:00
5091,16,84.6,2019-03-24 17:35:00
5092,40,47.56,2019-03-24 17:55:00
5093,64,95.72,2019-03-24 18:16:00
5094,65,92.02,2019-03-24 18:46:00
5095,45,54.66,2019-03-24 19:49:00
5096,23,46.3,2019-03-25 10:36:00
5097,43,77.1,2019-03-25 11:02:00
5098,60,82.36,2019-03-25 12:15:00
5099,14,67.42,2019-03-25 12:30:00
5100,41,84.9,2019-03-25 12:36:00
5101,52,75.52,2019-03-25 12:48:00
5102,52,75.52,2019-03-25 13:08:00
5103,48,62.4,2019-03-25 13:17:00
5104,35,88.64,2019-03-25 13:19:00
5105,27,64.3,2019-03-25 13:23:00
5106,62,50.4,2019-03-25 13:52:00
5107,40,35.67,2019-03-25 13:56:00
5108,1,48.36,2019-03-25 13:59:00
5109,66,48.64,2019-03-25 14:06:00
5110,25,80.98,2019-03-25 14:08:00
5111,15,69.06,2019-03-25 14:46:00
5112,18,54.12,2019-03-25 14:55:00
5113,5,89.7,2019-03-25 15:01:00
5114,58,88.04,2019-03-25 15:15:00
5115,59,76.18,2019-03-25 15:22:00
5116,3,46.52,2019-03-25 15:40:00
5117,50,52.84,2019-03-25 15:41:00
5118,26,57.4,2019-03-25 16:00:00
5119,4,65.46,2019-03-25 16:12:00
5120,52,75.52,2019-03-25 16:16:00
5121,53,76.16,2019-03-25 16:24:00
5122,13,62.4,2019-03-25 16:45:00
5123,20,82.24,2019-03-25 17:09:00
5124,16,84.6,2019-03-25 17:58:00
5125,60,82.36,2019-03-25 18:13:00
5126,42,58.02,2019-03-25 18:13:00
5127,58,88.04,2019-03-25 18:14:00
5128,25,80.98,2019-03-25 18:23:00
5129,46,77.5,2019-03-25 18:56:00
5130,44,59.76,2019-03-25 18:58:00
5131,2,77.1,2019-03-25 19:03:00
5132,12,45.4,2019-03-25 19:09:00
5133,12,45.4,2019-03-26 09:32:00
5134,66,48.64,2019-03-26 12:01:00
5135,4,65.46,2019-03-26 12:04:00
5136,58,66.03,2019-03-26 12:10:00
5137,24,67.725,2019-03-26 12:34:00
5138,39,60.08,2019-03-26 12:42:00
5139,48,62.4,2019-03-26 13:05:00
5140,16,84.6,2019-03-26 13:58:00
5141,36,71.72,2019-03-26 14:12:00
5142,55,53.52,2019-03-26 14:25:00
5143,45,72.88,2019-03-26 15:12:00
5144,12,34.05,2019-03-26 15:12:00
5145,13,62.4,2019-03-26 15:31:00
5146,48,46.8,2019-03-26 15:49:00
5147,41,84.9,2019-03-26 15:54:00
5148,14,67.42,2019-03-26 17:09:00
5149,52,75.52,2019-03-26 17:17:00
5150,11,63.2,2019-03-26 18:03:00
5151,58,88.04,2019-03-26 18:26:00
5152,8,81.42,2019-03-26 19:41:00
5153,26,57.4,2019-03-26 20:48:00
5154,39,45.06,2019-03-27 09:54:00
5155,6,62.94,2019-03-27 11:09:00
5156,23,46.3,2019-03-27 11:26:00
5157,10,45.04,2019-03-27 11:28:00
5158,23,46.3,2019-03-27 11:54:00
5159,13,62.4,2019-03-27 12:02:00
5160,52,75.52,2019-03-27 12:04:00
5161,11,63.2,2019-03-27 12:17:00
5162,11,63.2,2019-03-27 13:10:00
5163,8,81.42,2019-03-27 14:16:00
5164,16,84.6,2019-03-27 14:21:00
5165,11,63.2,2019-03-27 14:45:00
5166,59,57.13500000000001,2019-03-27 14:57:00
5167,61,82.92,2019-03-27 15:05:00
5168,12,34.05,2019-03-27 15:08:00
5169,5,89.7,2019-03-27 15:16:00
5170,30,84.36,2019-03-27 15:25:00
5171,8,81.42,2019-03-27 15:28:00
5172,23,46.3,2019-03-27 15:46:00
5173,45,72.88,2019-03-27 15:54:00
5174,66,48.64,2019-03-27 15:57:00
5175,20,82.24,2019-03-27 16:52:00
5176,64,95.72,2019-03-27 17:18:00
5177,15,69.06,2019-03-27 17:42:00
5178,42,58.02,2019-03-27 18:42:00
5179,18,54.12,2019-03-27 18:48:00
5180,8,61.065,2019-03-27 19:32:00
5181,50,52.84,2019-03-27 20:47:00
5182,3,46.52,2019-03-28 10:12:00
5183,50,52.84,2019-03-28 10:22:00
5184,35,88.64,2019-03-28 10:37:00
5185,48,62.4,2019-03-28 10:48:00
5186,62,50.4,2019-03-28 10:53:00
5187,58,88.04,2019-03-28 11:36:00
5188,36,71.72,2019-03-28 11:38:00
5189,27,64.3,2019-03-28 11:54:00
5190,66,48.64,2019-03-28 12:09:00
5191,58,66.03,2019-03-28 12:20:00
5192,20,82.24,2019-03-28 12:39:00
5193,12,45.4,2019-03-28 13:09:00
5194,26,57.4,2019-03-28 13:16:00
5195,47,50.58,2019-03-28 13:36:00
5196,16,84.6,2019-03-28 13:46:00
5197,22,61.71,2019-03-28 13:48:00
5198,16,84.6,2019-03-28 13:58:00
5199,5,89.7,2019-03-28 13:59:00
5200,12,45.4,2019-03-28 14:11:00
5201,16,84.6,2019-03-28 14:11:00
5202,9,56.26,2019-03-28 14:14:00
5203,41,84.9,2019-03-28 14:21:00
5204,12,45.4,2019-03-28 14:22:00
5205,7,56.02,2019-03-28 14:22:00
5206,15,69.06,2019-03-28 15:01:00
5207,48,62.4,2019-03-28 15:15:00
5208,16,84.6,2019-03-28 15:51:00
5209,26,57.4,2019-03-28 15:58:00
5210,60,82.36,2019-03-28 16:41:00
5211,20,82.24,2019-03-28 17:21:00
5212,52,75.52,2019-03-28 18:03:00
5213,27,64.3,2019-03-28 18:11:00
5214,60,82.36,2019-03-28 18:30:00
5215,5,89.7,2019-03-28 18:31:00
5216,52,75.52,2019-03-28 19:18:00
5217,24,67.725,2019-03-29 09:47:00
5218,50,39.63,2019-03-29 10:51:00
5219,52,56.64,2019-03-29 11:19:00
5220,11,35.55000000000001,2019-03-29 11:21:00
5221,11,47.40000000000001,2019-03-29 11:34:00
5222,66,36.48,2019-03-29 11:36:00
5223,24,67.725,2019-03-29 12:56:00
5224,58,66.03,2019-03-29 13:08:00
5225,19,68.4,2019-03-29 13:28:00
5226,0,58.485,2019-03-29 13:36:00
5227,59,57.13500000000001,2019-03-29 13:38:00
5228,26,43.05,2019-03-29 14:04:00
5229,3,34.89,2019-03-29 14:08:00
5230,26,43.05,2019-03-29 14:19:00
5231,15,51.795,2019-03-29 14:36:00
5232,42,43.515,2019-03-29 14:45:00
5233,7,42.015,2019-03-29 14:46:00
5234,16,63.45,2019-03-29 14:47:00
5235,53,57.12,2019-03-29 15:02:00
5236,48,46.8,2019-03-29 15:06:00
5237,13,46.8,2019-03-29 15:11:00
5238,67,39.225,2019-03-29 15:17:00
5239,39,45.06,2019-03-29 15:28:00
5240,42,43.515,2019-03-29 15:32:00
5241,26,43.05,2019-03-29 15:36:00
5242,11,35.55000000000001,2019-03-29 15:57:00
5243,45,54.66,2019-03-29 16:04:00
5244,43,57.825,2019-03-29 16:05:00
5245,64,53.8425,2019-03-29 16:27:00
5246,15,38.84625,2019-03-29 16:49:00
5247,40,26.7525,2019-03-29 16:53:00
5248,60,61.77,2019-03-29 16:54:00
5249,58,66.03,2019-03-29 17:26:00
5250,15,51.795,2019-03-29 17:54:00
5251,18,40.59,2019-03-29 18:31:00
5252,64,71.79,2019-03-29 18:41:00
5253,58,49.5225,2019-03-29 18:49:00
5254,14,50.565,2019-03-29 19:22:00
5255,35,66.48,2019-03-29 20:20:00
5256,30,84.36,2019-03-30 10:07:00
5257,3,46.52,2019-03-30 13:07:00
5258,41,84.9,2019-03-30 13:24:00
5259,64,95.72,2019-03-30 14:17:00
5260,58,88.04,2019-03-30 14:24:00
5261,11,63.2,2019-03-30 14:38:00
5262,48,62.4,2019-03-30 14:44:00
5263,5,89.7,2019-03-30 15:14:00
5264,16,84.6,2019-03-30 15:51:00
5265,34,73.8,2019-03-30 15:52:00
5266,64,95.72,2019-03-30 16:05:00
5267,52,75.52,2019-03-30 16:18:00
5268,66,48.64,2019-03-30 16:21:00
5269,59,76.18,2019-03-30 16:31:00
5270,39,60.08,2019-03-30 16:40:00
5271,39,60.08,2019-03-30 17:10:00
5272,14,67.42,2019-03-30 17:49:00
5273,30,84.36,2019-03-30 17:52:00
5274,22,82.28,2019-03-30 18:35:00
5275,12,45.4,2019-03-30 19:28:00
5276,8,81.42,2019-03-30 19:29:00
5277,36,53.79,2019-03-31 09:29:00
5278,61,82.92,2019-03-31 10:08:00
5279,66,36.48,2019-03-31 10:42:00
5280,64,71.79,2019-03-31 11:18:00
5281,53,76.16,2019-03-31 11:27:00
5282,49,49.04,2019-03-31 11:44:00
5283,43,77.1,2019-03-31 12:41:00
5284,10,45.04,2019-03-31 12:59:00
5285,58,88.04,2019-03-31 13:46:00
5286,55,53.52,2019-03-31 14:12:00
5287,52,75.52,2019-03-31 14:17:00
5288,16,84.6,2019-03-31 15:07:00
5289,13,46.8,2019-03-31 15:10:00
5290,12,45.4,2019-03-31 15:34:00
5291,28,38.79,2019-03-31 15:41:00
5292,45,72.88,2019-03-31 15:50:00
5293,32,68.98,2019-03-31 15:54:00
5294,3,46.52,2019-03-31 16:00:00
5295,36,53.79,2019-03-31 17:01:00
5296,59,76.18,2019-03-31 17:18:00
5297,64,95.72,2019-03-31 17:19:00
5298,52,75.52,2019-03-31 17:35:00
5299,48,62.4,2019-03-31 17:47:00
5300,20,82.24,2019-03-31 17:48:00
5301,7,56.02,2019-03-31 17:59:00
5302,41,84.9,2019-03-31 18:02:00
5303,64,71.79,2019-03-31 18:10:00
5304,26,57.4,2019-03-31 18:22:00
5305,27,48.225,2019-03-31 19:09:00
5306,27,64.3,2019-03-31 19:57:00
5307,14,67.42,2019-03-31 20:19:00
5308,42,58.02,2019-03-31 20:39:00
5309,31,69.3,2019-04-01 10:19:00
5310,52,75.52,2019-04-01 10:34:00
5311,59,76.18,2019-04-01 11:03:00
5312,66,48.64,2019-04-01 11:48:00
5313,8,61.065,2019-04-01 11:52:00
5314,22,82.28,2019-04-01 11:54:00
5315,64,71.79,2019-04-01 12:40:00
5316,35,88.64,2019-04-01 12:43:00
5317,5,89.7,2019-04-01 13:03:00
5318,48,62.4,2019-04-01 13:05:00
5319,35,88.64,2019-04-01 13:11:00
5320,23,46.3,2019-04-01 13:45:00
5321,8,81.42,2019-04-01 13:48:00
5322,52,75.52,2019-04-01 14:02:00
5323,48,62.4,2019-04-01 14:09:00
5324,7,56.02,2019-04-01 14:44:00
5325,37,60.645,2019-04-01 14:46:00
5326,52,75.52,2019-04-01 14:54:00
5327,37,80.86,2019-04-01 15:04:00
5328,20,82.24,2019-04-01 15:21:00
5329,16,84.6,2019-04-01 15:44:00
5330,58,88.04,2019-04-01 15:55:00
5331,14,67.42,2019-04-01 16:08:00
5332,59,76.18,2019-04-01 16:17:00
5333,66,36.48,2019-04-01 16:21:00
5334,53,76.16,2019-04-01 17:00:00
5335,42,58.02,2019-04-01 17:26:00
5336,16,63.45,2019-04-01 17:59:00
5337,34,73.8,2019-04-01 18:09:00
5338,5,89.7,2019-04-01 18:24:00
5339,8,81.42,2019-04-01 20:00:00
5340,58,88.04,2019-04-02 11:28:00
5341,7,56.02,2019-04-02 11:32:00
5342,8,81.42,2019-04-02 11:58:00
5343,9,56.26,2019-04-02 11:59:00
5344,36,71.72,2019-04-02 12:03:00
5345,26,57.4,2019-04-02 12:40:00
5346,17,90.14,2019-04-02 12:54:00
5347,66,48.64,2019-04-02 13:01:00
5348,23,46.3,2019-04-02 13:02:00
5349,48,62.4,2019-04-02 13:05:00
5350,19,91.2,2019-04-02 13:12:00
5351,52,75.52,2019-04-02 13:26:00
5352,24,90.3,2019-04-02 13:26:00
5353,2,77.1,2019-04-02 13:28:00
5354,32,68.98,2019-04-02 13:45:00
5355,10,33.78,2019-04-02 13:56:00
5356,66,48.64,2019-04-02 14:14:00
5357,6,62.94,2019-04-02 14:43:00
5358,21,71.2,2019-04-02 14:54:00
5359,15,69.06,2019-04-02 15:14:00
5360,48,62.4,2019-04-02 15:17:00
5361,43,77.1,2019-04-02 15:29:00
5362,20,82.24,2019-04-02 15:45:00
5363,42,58.02,2019-04-02 15:45:00
5364,52,75.52,2019-04-02 16:19:00
5365,26,57.4,2019-04-02 16:19:00
5366,15,69.06,2019-04-02 16:22:00
5367,24,67.725,2019-04-02 16:45:00
5368,29,50.355,2019-04-02 17:00:00
5369,20,82.24,2019-04-02 17:10:00
5370,64,95.72,2019-04-02 17:16:00
5371,13,62.4,2019-04-02 17:35:00
5372,19,91.2,2019-04-02 17:41:00
5373,42,58.02,2019-04-02 17:48:00
5374,52,75.52,2019-04-02 17:57:00
5375,24,90.3,2019-04-02 18:15:00
5376,60,82.36,2019-04-02 18:17:00
5377,20,82.24,2019-04-02 18:34:00
5378,7,56.02,2019-04-02 20:18:00
5379,65,92.02,2019-04-03 11:10:00
5380,16,84.6,2019-04-03 11:18:00
5381,8,81.42,2019-04-03 12:19:00
5382,7,56.02,2019-04-03 12:24:00
5383,64,95.72,2019-04-03 12:28:00
5384,47,50.58,2019-04-03 12:51:00
5385,59,76.18,2019-04-03 12:52:00
5386,38,47.96,2019-04-03 12:53:00
5387,21,71.2,2019-04-03 12:56:00
5388,6,62.94,2019-04-03 13:28:00
5389,66,36.48,2019-04-03 13:44:00
5390,2,77.1,2019-04-03 15:12:00
5391,42,58.02,2019-04-03 15:17:00
5392,7,56.02,2019-04-03 15:35:00
5393,14,67.42,2019-04-03 15:39:00
5394,42,58.02,2019-04-03 15:47:00
5395,37,80.86,2019-04-03 15:56:00
5396,64,95.72,2019-04-03 16:07:00
5397,1,48.36,2019-04-03 16:24:00
5398,48,62.4,2019-04-03 16:54:00
5399,2,77.1,2019-04-03 17:40:00
5400,61,82.92,2019-04-03 18:53:00
5401,63,52.92,2019-04-03 19:16:00
5402,67,52.3,2019-04-04 10:16:00
5403,48,62.4,2019-04-04 11:18:00
5404,52,56.64,2019-04-04 11:24:00
5405,47,50.58,2019-04-04 12:17:00
5406,41,84.9,2019-04-04 12:27:00
5407,59,76.18,2019-04-04 13:20:00
5408,66,48.64,2019-04-04 14:02:00
5409,26,57.4,2019-04-04 14:08:00
5410,24,90.3,2019-04-04 14:15:00
5411,26,57.4,2019-04-04 15:05:00
5412,1,36.27,2019-04-04 15:07:00
5413,63,52.92,2019-04-04 15:09:00
5414,12,45.4,2019-04-04 15:33:00
5415,27,64.3,2019-04-04 15:35:00
5416,59,76.18,2019-04-04 15:52:00
5417,11,47.40000000000001,2019-04-04 16:00:00
5418,59,76.18,2019-04-04 16:15:00
5419,17,90.14,2019-04-04 17:00:00
5420,29,67.14,2019-04-04 17:13:00
5421,58,88.04,2019-04-04 18:52:00
5422,10,45.04,2019-04-04 19:12:00
5423,7,56.02,2019-04-04 20:02:00
5424,64,71.79,2019-04-05 09:52:00
5425,36,53.79,2019-04-05 11:38:00
5426,5,50.45625,2019-04-05 11:51:00
5427,16,63.45,2019-04-05 12:11:00
5428,64,71.79,2019-04-05 12:13:00
5429,60,61.77,2019-04-05 12:14:00
5430,11,35.55000000000001,2019-04-05 12:35:00
5431,42,43.515,2019-04-05 12:38:00
5432,8,61.065,2019-04-05 12:52:00
5433,66,36.48,2019-04-05 13:33:00
5434,47,28.45125,2019-04-05 13:59:00
5435,26,43.05,2019-04-05 14:17:00
5436,48,46.8,2019-04-05 14:27:00
5437,64,53.8425,2019-04-05 14:32:00
5438,15,51.795,2019-04-05 14:36:00
5439,62,28.35,2019-04-05 14:38:00
5440,47,37.935,2019-04-05 14:45:00
5441,28,38.79,2019-04-05 14:52:00
5442,66,36.48,2019-04-05 15:02:00
5443,12,34.05,2019-04-05 15:31:00
5444,64,71.79,2019-04-05 15:37:00
5445,14,50.565,2019-04-05 15:46:00
5446,64,71.79,2019-04-05 15:59:00
5447,52,56.64,2019-04-05 16:01:00
5448,16,63.45,2019-04-05 16:15:00
5449,26,43.05,2019-04-05 16:36:00
5450,47,37.935,2019-04-05 16:46:00
5451,38,35.97,2019-04-05 17:01:00
5452,13,46.8,2019-04-05 17:23:00
5453,16,63.45,2019-04-05 17:45:00
5454,38,35.97,2019-04-05 18:44:00
5455,48,46.8,2019-04-05 18:53:00
5456,12,34.05,2019-04-05 18:55:00
5457,40,26.7525,2019-04-05 19:29:00
5458,57,59.31,2019-04-05 19:49:00
5459,18,54.12,2019-04-06 09:53:00
5460,23,34.72499999999999,2019-04-06 10:08:00
5461,11,63.2,2019-04-06 10:26:00
5462,16,84.6,2019-04-06 11:05:00
5463,50,52.84,2019-04-06 11:09:00
5464,36,71.72,2019-04-06 11:19:00
5465,8,61.065,2019-04-06 11:59:00
5466,52,75.52,2019-04-06 12:13:00
5467,11,63.2,2019-04-06 12:40:00
5468,48,62.4,2019-04-06 13:01:00
5469,62,50.4,2019-04-06 13:20:00
5470,7,56.02,2019-04-06 13:57:00
5471,9,56.26,2019-04-06 13:58:00
5472,14,67.42,2019-04-06 14:07:00
5473,36,71.72,2019-04-06 14:22:00
5474,34,73.8,2019-04-06 14:47:00
5475,47,50.58,2019-04-06 15:11:00
5476,5,89.7,2019-04-06 15:56:00
5477,7,56.02,2019-04-06 16:24:00
5478,48,62.4,2019-04-06 16:52:00
5479,44,59.76,2019-04-06 17:09:00
5480,39,45.06,2019-04-06 17:13:00
5481,29,67.14,2019-04-06 17:20:00
5482,18,54.12,2019-04-06 17:37:00
5483,52,75.52,2019-04-06 17:50:00
5484,37,80.86,2019-04-06 17:54:00
5485,42,58.02,2019-04-06 17:59:00
5486,42,43.515,2019-04-06 18:24:00
5487,55,53.52,2019-04-06 18:27:00
5488,20,82.24,2019-04-06 19:05:00
5489,15,69.06,2019-04-06 19:29:00
5490,56,75.84,2019-04-06 19:36:00
5491,48,46.8,2019-04-06 19:40:00
5492,16,84.6,2019-04-06 19:42:00
5493,52,75.52,2019-04-06 20:35:00
5494,7,56.02,2019-04-07 09:53:00
5495,63,52.92,2019-04-07 10:26:00
5496,37,80.86,2019-04-07 11:48:00
5497,26,57.4,2019-04-07 12:01:00
5498,7,56.02,2019-04-07 12:11:00
5499,44,59.76,2019-04-07 12:26:00
5500,48,62.4,2019-04-07 13:01:00
5501,66,48.64,2019-04-07 13:10:00
5502,39,60.08,2019-04-07 13:39:00
5503,24,90.3,2019-04-07 13:48:00
5504,52,75.52,2019-04-07 14:10:00
5505,23,46.3,2019-04-07 14:26:00
5506,48,62.4,2019-04-07 14:27:00
5507,52,56.64,2019-04-07 14:37:00
5508,27,48.225,2019-04-07 15:05:00
5509,65,69.015,2019-04-07 15:07:00
5510,54,88.44,2019-04-07 15:53:00
5511,16,84.6,2019-04-07 15:54:00
5512,16,84.6,2019-04-07 16:16:00
5513,9,56.26,2019-04-07 16:18:00
5514,8,61.065,2019-04-07 16:36:00
5515,52,75.52,2019-04-07 16:39:00
5516,16,84.6,2019-04-07 16:44:00
5517,41,63.675,2019-04-07 16:53:00
5518,26,57.4,2019-04-07 16:55:00
5519,14,67.42,2019-04-07 17:03:00
5520,41,84.9,2019-04-07 17:03:00
5521,15,51.795,2019-04-07 17:11:00
5522,66,36.48,2019-04-07 17:11:00
5523,64,95.72,2019-04-07 17:21:00
5524,58,88.04,2019-04-07 17:38:00
5525,52,75.52,2019-04-07 17:49:00
5526,26,43.05,2019-04-07 17:53:00
5527,14,67.42,2019-04-07 17:59:00
5528,57,59.31,2019-04-07 18:07:00
5529,58,88.04,2019-04-07 18:24:00
5530,52,75.52,2019-04-07 18:42:00
5531,48,62.4,2019-04-07 18:55:00
5532,55,53.52,2019-04-07 19:04:00
5533,31,51.975,2019-04-07 19:07:00
5534,35,88.64,2019-04-07 19:12:00
5535,64,95.72,2019-04-07 19:26:00
5536,27,64.3,2019-04-08 09:09:00
5537,14,67.42,2019-04-08 09:54:00
5538,57,79.08,2019-04-08 11:44:00
5539,15,69.06,2019-04-08 11:52:00
5540,0,77.98,2019-04-08 11:53:00
5541,20,82.24,2019-04-08 12:37:00
5542,46,77.5,2019-04-08 12:56:00
5543,12,45.4,2019-04-08 13:34:00
5544,45,72.88,2019-04-08 13:35:00
5545,15,69.06,2019-04-08 13:39:00
5546,48,62.4,2019-04-08 14:11:00
5547,54,66.33,2019-04-08 14:19:00
5548,14,67.42,2019-04-08 14:19:00
5549,11,63.2,2019-04-08 14:20:00
5550,54,88.44,2019-04-08 14:24:00
5551,66,48.64,2019-04-08 14:26:00
5552,42,58.02,2019-04-08 14:33:00
5553,37,60.645,2019-04-08 15:18:00
5554,55,53.52,2019-04-08 15:21:00
5555,10,45.04,2019-04-08 15:31:00
5556,23,46.3,2019-04-08 15:36:00
5557,16,84.6,2019-04-08 15:50:00
5558,11,63.2,2019-04-08 15:52:00
5559,52,75.52,2019-04-08 16:00:00
5560,14,67.42,2019-04-08 16:02:00
5561,40,47.56,2019-04-08 16:24:00
5562,58,88.04,2019-04-08 16:48:00
5563,61,82.92,2019-04-08 17:04:00
5564,45,72.88,2019-04-08 17:07:00
5565,23,46.3,2019-04-08 17:14:00
5566,9,56.26,2019-04-08 17:19:00
5567,58,88.04,2019-04-08 17:24:00
5568,14,67.42,2019-04-08 17:57:00
5569,24,90.3,2019-04-08 18:17:00
5570,25,80.98,2019-04-08 18:28:00
5571,9,56.26,2019-04-08 18:33:00
5572,54,88.44,2019-04-08 18:45:00
5573,50,52.84,2019-04-08 19:03:00
5574,48,62.4,2019-04-08 19:43:00
5575,10,45.04,2019-04-08 20:08:00
5576,53,76.16,2019-04-09 10:32:00
5577,52,75.52,2019-04-09 10:44:00
5578,10,45.04,2019-04-09 11:32:00
5579,27,64.3,2019-04-09 12:39:00
5580,16,84.6,2019-04-09 12:51:00
5581,63,52.92,2019-04-09 13:04:00
5582,52,56.64,2019-04-09 13:10:00
5583,48,62.4,2019-04-09 13:11:00
5584,42,58.02,2019-04-09 13:15:00
5585,23,46.3,2019-04-09 13:23:00
5586,60,82.36,2019-04-09 14:49:00
5587,17,90.14,2019-04-09 14:53:00
5588,20,82.24,2019-04-09 14:55:00
5589,67,52.3,2019-04-09 15:02:00
5590,41,84.9,2019-04-09 15:13:00
5591,24,90.3,2019-04-09 15:28:00
5592,36,71.72,2019-04-09 15:46:00
5593,14,67.42,2019-04-09 15:53:00
5594,66,48.64,2019-04-09 16:06:00
5595,24,90.3,2019-04-09 16:11:00
5596,48,62.4,2019-04-09 16:22:00
5597,63,52.92,2019-04-09 16:39:00
5598,67,52.3,2019-04-09 17:02:00
5599,39,60.08,2019-04-09 17:07:00
5600,42,58.02,2019-04-09 17:15:00
5601,3,46.52,2019-04-09 17:26:00
5602,66,48.64,2019-04-09 17:47:00
5603,61,82.92,2019-04-09 18:21:00
5604,52,75.52,2019-04-09 18:26:00
5605,16,84.6,2019-04-09 18:31:00
5606,52,75.52,2019-04-09 18:32:00
5607,1,48.36,2019-04-09 18:52:00
5608,53,76.16,2019-04-10 10:21:00
5609,4,65.46,2019-04-10 11:03:00
5610,24,90.3,2019-04-10 11:37:00
5611,29,67.14,2019-04-10 11:52:00
5612,58,66.03,2019-04-10 13:02:00
5613,11,63.2,2019-04-10 13:08:00
5614,44,59.76,2019-04-10 13:16:00
5615,40,47.56,2019-04-10 13:22:00
5616,59,76.18,2019-04-10 13:33:00
5617,5,89.7,2019-04-10 13:38:00
5618,4,65.46,2019-04-10 13:50:00
5619,59,76.18,2019-04-10 13:50:00
5620,27,64.3,2019-04-10 14:19:00
5621,39,60.08,2019-04-10 14:19:00
5622,58,66.03,2019-04-10 14:25:00
5623,24,90.3,2019-04-10 14:42:00
5624,66,48.64,2019-04-10 15:12:00
5625,33,76.96,2019-04-10 15:16:00
5626,8,81.42,2019-04-10 15:18:00
5627,24,90.3,2019-04-10 15:20:00
5628,66,48.64,2019-04-10 15:25:00
5629,48,62.4,2019-04-10 15:34:00
5630,13,62.4,2019-04-10 15:41:00
5631,30,84.36,2019-04-10 16:02:00
5632,15,69.06,2019-04-10 16:20:00
5633,67,52.3,2019-04-10 16:28:00
5634,16,84.6,2019-04-10 16:55:00
5635,17,90.14,2019-04-10 17:33:00
5636,48,62.4,2019-04-10 17:35:00
5637,33,76.96,2019-04-10 17:36:00
5638,66,48.64,2019-04-10 18:09:00
5639,41,84.9,2019-04-10 19:32:00
5640,27,64.3,2019-04-11 09:53:00
5641,26,57.4,2019-04-11 11:42:00
5642,37,80.86,2019-04-11 11:58:00
5643,52,75.52,2019-04-11 12:15:00
5644,47,50.58,2019-04-11 13:06:00
5645,57,79.08,2019-04-11 13:11:00
5646,59,76.18,2019-04-11 13:20:00
5647,48,62.4,2019-04-11 13:31:00
5648,52,56.64,2019-04-11 13:38:00
5649,32,68.98,2019-04-11 13:50:00
5650,67,52.3,2019-04-11 14:45:00
5651,10,45.04,2019-04-11 14:52:00
5652,23,46.3,2019-04-11 14:53:00
5653,25,80.98,2019-04-11 15:03:00
5654,12,34.05,2019-04-11 15:25:00
5655,57,79.08,2019-04-11 16:02:00
5656,7,56.02,2019-04-11 16:05:00
5657,52,75.52,2019-04-11 16:06:00
5658,51,78.58,2019-04-11 16:12:00
5659,38,47.96,2019-04-11 16:15:00
5660,22,82.28,2019-04-11 16:26:00
5661,12,45.4,2019-04-11 16:27:00
5662,11,63.2,2019-04-11 16:30:00
5663,46,77.5,2019-04-11 16:43:00
5664,48,62.4,2019-04-11 16:52:00
5665,15,51.795,2019-04-11 16:54:00
5666,9,56.26,2019-04-11 16:56:00
5667,33,76.96,2019-04-11 17:07:00
5668,18,54.12,2019-04-11 17:58:00
5669,12,45.4,2019-04-11 18:00:00
5670,15,69.06,2019-04-11 18:16:00
5671,58,88.04,2019-04-11 18:35:00
5672,64,95.72,2019-04-11 19:14:00
5673,52,75.52,2019-04-11 20:01:00
5674,17,67.605,2019-04-12 10:01:00
5675,12,34.05,2019-04-12 10:12:00
5676,48,46.8,2019-04-12 10:54:00
5677,4,49.095,2019-04-12 11:06:00
5678,48,46.8,2019-04-12 11:36:00
5679,8,45.79875,2019-04-12 11:54:00
5680,8,61.065,2019-04-12 12:41:00
5681,39,33.795,2019-04-12 13:16:00
5682,53,57.12,2019-04-12 13:32:00
5683,66,36.48,2019-04-12 13:45:00
5684,48,46.8,2019-04-12 13:47:00
5685,64,53.8425,2019-04-12 13:49:00
5686,24,67.725,2019-04-12 14:03:00
5687,14,50.565,2019-04-12 14:24:00
5688,47,37.935,2019-04-12 14:27:00
5689,14,50.565,2019-04-12 14:30:00
5690,5,67.275,2019-04-12 14:40:00
5691,58,49.5225,2019-04-12 14:52:00
5692,14,50.565,2019-04-12 14:53:00
5693,48,35.09999999999999,2019-04-12 15:08:00
5694,39,45.06,2019-04-12 15:23:00
5695,27,48.225,2019-04-12 15:28:00
5696,15,51.795,2019-04-12 15:38:00
5697,32,51.735,2019-04-12 15:41:00
5698,48,46.8,2019-04-12 15:59:00
5699,48,46.8,2019-04-12 16:16:00
